Date,Open,High,Low,Close,Volume,sentiment_score,sentiment_label,positive_ratio,news_count,text,lag_1_close,lag_1_open,lag_1_high,lag_1_low,lag_1_volume,lag_1_return,lag_2_return,lag_3_return,cumulative_return_3,SMA_5,SMA_10,EMA_10,EMA_20,MACD,RSI,bollinger_h,bollinger_l,volatility,rolling_std_5,close_to_open_ratio,high_to_low_ratio,volume_change,volume_SMA_5,lag_2_volume,sentiment_momentum,rolling_sentiment_3,day_of_week,month,quarter,is_month_end,target
2024-05-09,182.56,184.66,182.11,184.57,48982972.0,0.8504898945490519,0.0,0.175438596491228,0,,182.74,182.85,183.07,181.45,45057087.0,-0.0006015859994530228,-0.005723630417007267,-0.003531592397205465,-0.009856808813665754,180.652,175.55800000000002,177.07715160648996,174.4255442926291,,70.32769489242423,,,4.303239477416704,4.303239477416704,0.999398414000547,1.0089280793607054,-0.4171575237248458,91674309.8,77305771.0,0.024875721870324496,0.8429413458321858,3,5,2,0,0
2024-05-10,184.9,185.09,182.13,183.05,50759496.0,0.8398512974381447,0.0,0.1617647058823529,0,,184.57,182.56,184.66,182.11,48982972.0,0.011010078878176987,-0.0006015859994530228,-0.005723630417007267,0.004684862461716698,182.95999999999998,177.026,178.43948767803724,175.39168293142632,,72.5876034555684,,,1.083166653842808,1.083166653842808,1.011010078878177,1.0140025259458567,0.0871313540531371,82627921.2,45057087.0,-0.0106385971109072,0.8386517882219747,4,5,2,0,1
2024-05-13,185.435,187.1,184.62,186.28,72044809.0,0.8387796253793769,0.0,0.1527777777777778,0,,183.05,184.9,185.09,182.13,50759496.0,-0.010005408328826362,0.011010078878176987,-0.0006015859994530228,0.0004030845498976029,182.894,178.401,179.27776264566683,176.12104646176667,,67.95786467762602,186.66270174165226,160.04429825834774,1.061004241271939,1.061004241271939,0.9899945916711737,1.016252127601164,0.03626819540472148,60134998.6,48982972.0,-0.001071672058767792,0.8430402724555245,0,5,2,0,1
2024-05-14,187.51,188.3,186.29,187.43,52393619.0,0.8372387117902997,0.0,0.1690140845070422,0,,186.28,185.435,187.1,184.62,72044809.0,0.0045568528055652865,-0.010005408328826362,0.011010078878176987,0.005561523354915912,183.808,179.67900000000003,180.55089671009102,177.08856584636032,,72.03907668583182,188.4766423384131,159.5893576615869,1.6116047902624253,1.6116047902624253,1.0045568528055653,1.0134329975083955,0.4193365710329353,58830027.0,50759496.0,-0.001540913589077153,0.8386232115359404,1,5,2,0,1
2024-05-15,187.91,190.65,187.37,189.72,70399988.0,0.8535793423652649,0.0,0.2258064516129032,0,,187.43,187.51,188.3,186.29,52393619.0,-0.00042664391232459113,0.0045568528055652865,-0.010005408328826362,-0.005875199435585666,184.81400000000002,181.38899999999998,181.80164276280175,178.07346433718314,,73.34101759935557,190.327920829746,159.54307917025398,2.028874071990802,2.028874071990802,0.9995733560876754,1.0107896290729508,-0.2727634408746923,53847596.6,72044809.0,0.016340630574965154,0.8431992265116471,2,5,2,0,1
2024-05-16,190.47,191.095,189.6601,189.84,52845230.0,0.8595326861197298,0.0,0.0681818181818181,0,,189.72,187.91,190.65,187.37,70399988.0,0.009632270767920826,-0.00042664391232459113,0.0045568528055652865,0.013762479661161522,186.20999999999998,183.43099999999998,183.24134407865597,179.18265820983237,,75.76132722282458,192.34035691462486,159.70264308537514,2.573353842750002,2.573353842750002,1.0096322707679208,1.0175054704595186,0.3436748471221276,58916176.8,52393619.0,0.005953343754464879,0.8501169134250981,3,5,2,0,1
2024-05-17,189.51,190.81,189.18,189.87,41282925.0,0.8703779524022882,0.0,0.0606060606060606,0,,189.84,190.47,191.095,189.6601,52845230.0,-0.0033076074972436366,0.009632270767920826,-0.00042664391232459113,0.005898019358352599,187.264,185.11200000000002,184.4410997007185,180.19764314222928,,75.88487850621999,193.9889600281801,160.3340399718199,2.802736163108463,2.802736163108463,0.9966923925027563,1.0075656397945587,-0.24935740045864785,59688628.4,70399988.0,0.010845266282558441,0.8611633269624276,4,5,2,0,1
2024-05-20,189.325,191.9199,189.01,191.04,44361275.0,0.8458025634288788,0.0,0.1,0,,189.87,189.51,190.81,189.18,41282925.0,0.001899635903118641,-0.0033076074972436366,0.009632270767920826,0.008224299173795831,188.628,185.76100000000002,185.42817248240604,181.1188199858265,,75.91792740390503,195.12920461486883,161.68079538513118,1.6697514785127958,1.6697514785127958,1.0018996359031187,1.0086161327835923,-0.21879562261343166,57793314.2,52845230.0,-0.024575388973409384,0.8585710673169656,0,5,2,0,1
2024-05-21,191.09,192.73,190.9201,192.35,42309401.0,0.8569295149223477,0.0,0.1372549019607843,0,,191.04,189.325,191.9199,189.01,44361275.0,0.009058497293014675,0.001899635903118641,-0.0033076074972436366,0.0076505256988896805,189.58,186.69400000000002,186.4485047583322,182.06369427289064,4.988660190221566,77.2286351796936,196.20892396017342,163.12107603982662,1.3158077367136256,1.3158077367136256,1.0090584972930148,1.015395481720544,0.07456714852448076,52256607.4,41282925.0,0.011126951493468873,0.8577033435845051,1,5,2,0,0
2024-05-22,192.265,192.8231,190.27,190.9,34648547.0,0.8743585221193455,0.0,0.1296296296296296,0,,192.35,191.09,192.73,190.9201,42309401.0,0.0065937516353550205,0.009058497293014675,0.001899635903118641,0.017551884831488337,190.564,187.68900000000002,187.5215038931809,183.04334243737725,5.174655702210487,78.63101612824128,197.27203993842494,164.60296006157506,1.1329739626289708,1.1329739626289708,1.006593751635355,1.0094798818982391,-0.04625372016471574,50239763.8,44361275.0,0.017429007196997803,0.8590302001568574,2,5,2,0,0
2024-05-23,190.98,191.0,186.625,186.88,51005924.0,0.8516904891923417,0.0,0.1627906976744186,0,,190.9,192.265,192.8231,190.27,34648547.0,-0.0070995761058954086,0.0065937516353550205,0.009058497293014675,0.008552672822474289,190.8,188.505,188.13577591260253,183.79159553857943,5.145738730666665,73.25344243621555,197.95239102406018,166.1106089759398,1.0315764634747757,1.0315764634747757,0.9929004238941046,1.0134183003100856,-0.18106741808989446,43089475.6,42309401.0,-0.02266803292700381,0.8609928420780116,3,5,2,0,1
2024-05-24,188.82,190.58,188.0404,189.98,36326975.0,0.8942857341068547,0.0,0.1707317073170731,0,,186.88,190.98,191.0,186.625,51005924.0,-0.02146821656717978,-0.0070995761058954086,0.0065937516353550205,-0.021974041037720167,190.208,188.73600000000002,187.90745301940206,184.08572929680994,4.743758325831266,60.832112087010344,197.9078611492886,167.8541388507114,2.058463018855413,2.058463018855413,0.9785317834328202,1.0234427327528466,0.47209416891276845,42721614.4,34648547.0,0.04259524491451305,0.8734449151395139,4,5,2,0,1
2024-05-28,191.51,193.0,189.1,189.99,52280051.0,0.8589872049562859,0.0,0.2424242424242424,0,,189.98,188.82,190.58,188.0404,36326975.0,0.006143417010909843,-0.02146821656717978,-0.0070995761058954086,-0.022424375662165343,190.23,189.429,188.28427974314712,184.64708841139947,4.622049936563286,65.66686085446948,197.86922444996497,169.96077555003507,2.0545315767822445,2.0545315767822445,1.0061434170109098,1.0135056083692653,-0.28778910073269137,41730424.4,51005924.0,-0.03529852915056886,0.8683211427518275,1,5,2,0,1
2024-05-29,189.61,192.247,189.51,190.29,53068016.0,0.8480552275415877,0.0,0.1267605633802817,0,,189.99,191.51,193.0,189.1,52280051.0,-0.007936922353923983,0.006143417010909843,-0.02146821656717978,-0.02326172191019392,190.01999999999998,189.8,188.59441069893856,185.15593713412332,4.4748191479737045,65.68157699988251,198.06946095268097,171.40953904731902,2.004083331599618,2.004083331599618,0.992063077646076,1.0206240084611318,0.4391523378976643,43314179.6,36326975.0,-0.010931977414698202,0.8671093888682427,2,5,2,0,1
2024-05-30,190.76,192.18,190.63,191.29,49947941.0,0.8514959109279344,0.0,0.1132075471698113,0,,190.29,189.61,192.247,189.51,53068016.0,0.0035863087389904455,-0.007936922353923983,0.006143417010909843,0.0017928033959763085,189.608,190.086,188.9026996627679,185.64489550230206,4.332403924457935,66.15032667183341,197.4992479568302,173.97575204316982,1.570085984905155,1.570085984905155,1.0035863087389905,1.0144425096300989,0.01507200136434439,45465902.6,52280051.0,0.0034406833863467323,0.8528461144752694,3,5,2,0,1
2024-05-31,191.44,192.57,189.91,192.25,75158277.0,0.871929133683443,0.0,0.125,0,,191.29,190.76,192.18,190.63,49947941.0,0.002778360243237582,0.0035863087389904455,-0.007936922353923983,-0.0015722533716959522,189.68599999999998,190.243,189.33675426953735,186.18252450208283,4.251225000911887,67.73245951526235,196.0906956941537,177.58330430584627,1.6575674948536931,1.6575674948536931,1.0027783602432376,1.0081309342705767,-0.058793888205656675,48525781.4,53068016.0,0.02043322275550863,0.8571600907176551,4,5,2,1,1
2024-06-03,192.9,194.99,192.52,194.03,50080539.0,0.8371404947304144,0.0,0.0975609756097561,0,,192.25,191.44,192.57,189.91,75158277.0,0.004231090681153376,0.002778360243237582,0.0035863087389904455,0.010595759663381405,190.76,190.48399999999998,189.86643531143963,186.7603793114083,4.2157574682087215,69.21981770242347,194.8457133880429,180.7502866119571,0.9903534722487387,0.9903534722487387,1.0042310906811533,1.0140066347217103,0.5047322371106349,53356252.0,49947941.0,-0.03478863895302864,0.8535218464472639,0,6,2,0,1
2024-06-04,194.635,195.32,193.0342,194.35,47471445.0,0.8783781017575946,0.0,0.0476190476190476,0,,194.03,192.9,194.99,192.52,50080539.0,0.0058579574909279186,0.004231090681153376,0.002778360243237582,0.01286740841531888,191.57,190.9,190.62344707299604,187.45272413889322,4.281920997079936,71.81408814071546,195.5692746891307,181.0917253108693,1.6376202245926232,1.6376202245926232,1.0058579574909279,1.0128298358612091,-0.3336656852844032,56106964.8,75158277.0,0.041237607027180156,0.8624825767238175,1,6,2,0,1
2024-06-05,195.4,196.9,194.87,195.87,54156785.0,0.8479938831018365,0.0,0.1956521739130435,0,,194.35,194.635,195.32,193.0342,47471445.0,-0.0014642792920081004,0.0058579574909279186,0.004231090681153376,0.008624768880073196,192.442,191.231,191.3010021506331,188.10960755423673,4.310488764747333,72.26663267350503,195.98267343090606,181.94232656909395,1.7433645631348738,1.7433645631348738,0.9985357207079919,1.011841424991012,-0.05209796164534086,55145243.6,50080539.0,-0.030384218655758022,0.8545041598632818,2,6,2,0,0
2024-06-06,195.685,196.5,194.17,194.48,41181753.0,0.8356040899570172,0.0,0.2461538461538461,0,,195.87,195.4,196.9,194.87,54156785.0,0.0024053224155578244,-0.0014642792920081004,0.0058579574909279186,0.006799000614477645,193.55800000000002,191.583,192.13172903233618,188.84869254907133,4.405002101070863,74.37152681747554,196.5928567614979,182.6791432385021,1.8062447231740268,1.8062447231740268,1.0024053224155578,1.0104172012110637,0.140828660260921,55362997.4,47471445.0,-0.012389793144819361,0.8539920249388162,3,6,2,0,1
2024-06-07,194.65,196.94,194.14,196.89,53103912.0,0.8435626209809862,0.0,0.1034482758620689,0,,194.48,195.685,196.5,194.17,41181753.0,-0.0061578557375374324,0.0024053224155578244,-0.0014642792920081004,-0.005216812613987706,194.196,191.941,192.55868739009324,189.38500754439787,4.317968366269383,69.19921477122847,196.71926692801327,183.7267330719867,1.2962561475239942,1.2962561475239942,0.9938421442624625,1.011999793994953,-0.239582759574816,53609759.8,54156785.0,0.00795853102396904,0.8423868646799466,4,6,2,0,0
2024-06-10,196.9,197.3,192.15,193.12,97262077.0,0.8075550638816573,0.0,0.1704545454545454,0,,196.89,194.65,196.94,194.14,53103912.0,0.011507834574877886,-0.0061578557375374324,0.0024053224155578244,0.007755301252898281,195.12399999999997,192.94199999999998,193.34619877371264,190.09976873064568,4.392822638248049,72.73921509933088,197.41031311078683,184.26768688921317,1.213045753462478,1.213045753462478,1.0115078345748778,1.014422581642114,0.2895010078857012,49198886.8,41181753.0,-0.0360075570993289,0.8289072582732202,0,6,2,0,1
2024-06-11,193.65,207.16,193.63,207.15,172373296.0,0.8432024203392924,0.0,0.1530612244897959,0,,193.12,196.9,197.3,192.15,97262077.0,-0.019197562214321996,0.011507834574877886,-0.0061578557375374324,-0.01384758337698154,194.942,193.256,193.3050717239467,190.3874098039175,4.100667750046171,60.94000372524978,196.9169950443963,185.76800495560371,1.4611194338565991,1.4611194338565991,0.980802437785678,1.0268019776216497,0.8315425989708629,58635194.4,53103912.0,0.03564735645763506,0.831440035067312,1,6,2,0,1
2024-06-12,207.37,220.2,206.9,213.07,198134293.0,0.8162990652803165,0.0,0.2985074626865671,0,,207.15,193.65,207.16,193.63,172373296.0,0.069713400464756,-0.019197562214321996,0.011507834574877886,0.0620236728253119,197.502,194.97199999999998,195.82233141050182,191.98384696544917,4.944242492907421,76.32882146493561,200.8458496440539,183.92615035594613,5.5779987450690856,5.5779987450690856,1.069713400464756,1.069875535815731,0.7722559636475788,83615564.6,97262077.0,-0.026903355058975897,0.8223521831670887,2,6,2,0,1
2024-06-13,214.74,216.75,211.6,214.24,97862729.0,0.8795415051281452,0.0,0.175,0,,213.07,207.37,220.2,206.9,198134293.0,0.02748710035202772,0.069713400464756,-0.019197562214321996,0.07800293860246174,200.94199999999998,197.25,198.95827115404694,193.99205201635877,6.02106894394791,79.92314705954081,205.73647728588813,181.59952271411183,8.731945373168038,8.731945373168038,1.0274871003520276,1.0642822619623005,0.1494488856324938,112411066.2,172373296.0,0.06324243984782874,0.8463476635825846,3,6,2,0,0
2024-06-14,213.85,215.17,211.3,212.49,70122748.0,0.8528304629855685,0.0,0.125,0,,214.24,214.74,216.75,211.6,97862729.0,-0.002328397131414734,0.02748710035202772,0.069713400464756,0.094872103685369,204.894,199.54500000000002,201.73676730785658,195.9204280148008,6.889453554376246,80.55168059049143,209.76544700424267,180.02255299575734,9.512824501691858,9.512824501691858,0.9976716028685852,1.0243383742911154,-0.506078793740163,123747261.4,198134293.0,-0.02671104214257669,0.8495570111313434,4,6,2,0,1
2024-06-17,213.37,218.95,212.72,216.67,93728300.0,0.8713783045609792,0.0,0.1333333333333333,0,,212.49,213.85,215.17,211.3,70122748.0,-0.006359597848959482,-0.002328397131414734,0.02748710035202772,0.018799105371653503,208.01399999999998,201.56900000000002,203.69190052460993,197.49848248958168,7.351698436570786,76.68464562682774,212.54451958468383,179.50848041531617,8.759830477811061,8.759830477811061,0.9936404021510405,1.0183151916706104,-0.2834580772829256,127151028.6,97862729.0,0.018547841575410673,0.867916757558231,0,6,2,0,0
2024-06-18,217.59,218.63,213.0,214.29,79943254.0,0.8661183155613181,0.0,0.1728395061728395,0,,216.67,213.37,218.95,212.72,93728300.0,0.015466091765477728,-0.006359597848959482,-0.002328397131414734,0.006778096785103511,212.72400000000002,203.833,206.05155497468084,199.3243413000977,7.963523362089916,79.24735767391876,215.89520451488713,178.83779548511288,3.5040376710282897,3.5040376710282897,1.0154660917654776,1.0292873260624293,0.33663187301216424,126444273.2,70122748.0,-0.005259988999661069,0.8634423610359553,1,6,2,0,0
2024-06-20,213.93,214.24,208.85,209.68,86172451.0,0.8381824824027717,0.0,0.09375,0,,214.29,217.59,218.63,213.0,79943254.0,-0.015166138149731197,0.015466091765477728,-0.006359597848959482,-0.006059644233212952,214.152,205.827,207.5494540701934,200.74964212865981,8.162263422116695,74.24353629857922,218.20597425927062,178.85202574072937,1.6046868853407839,1.6046868853407839,0.9848338618502688,1.026431924882629,-0.14707453351869182,107958264.8,93728300.0,-0.02793583315854642,0.8585597008416896,3,6,2,0,0
2024-06-21,210.39,211.89,207.11,207.49,246421353.0,0.8464381901423136,0.0,0.08,0,,209.68,213.93,214.24,208.85,86172451.0,-0.01986631141027439,-0.015166138149731197,0.015466091765477728,-0.01956635779452786,213.47400000000002,207.208,207.93682605743095,201.60015240212078,7.857204911629253,65.6028477531176,219.43079333451345,179.3602066654866,2.589870653137915,2.589870653137915,0.9801336885897256,1.0258079961694997,0.07792023326946396,85565896.4,79943254.0,0.008255707739541873,0.8502463293688011,4,6,2,0,1
2024-06-24,207.72,212.7,206.59,208.14,80727006.0,0.8347846741756696,0.0,0.0449438202247191,0,,207.49,210.39,211.89,207.11,246421353.0,-0.013783925091496637,-0.01986631141027439,-0.015166138149731197,-0.04881637465150223,212.12400000000002,208.50900000000001,207.85558495607987,202.16109026858547,7.353957304704579,61.916278317124565,220.15814275271208,180.2918572472879,3.6379499721664144,3.6379499721664144,0.9862160749085034,1.023079522958814,1.8596303127086404,115277621.2,86172451.0,-0.01165351596664399,0.8398017822402517,0,6,2,0,1
2024-06-25,209.15,211.38,208.61,209.07,56713868.0,0.8603373285262815,0.0,0.0967741935483871,0,,208.14,207.72,212.7,206.59,80727006.0,0.002021952628538357,-0.013783925091496637,-0.01986631141027439,-0.03162828387323267,211.254,209.63400000000001,207.90729678224716,202.7305102430059,6.927721062188596,62.588266268041,220.5161549816928,182.05984501830716,4.027794681955135,4.027794681955135,1.0020219526285383,1.0295754876809138,-0.6724025535238418,117398472.8,246421353.0,0.025552654350611936,0.8471867309480882,1,6,2,0,1
2024-06-26,211.5,214.86,210.64,213.25,66213186.0,0.8585358764976263,0.0,0.125,0,,209.07,209.15,211.38,208.61,56713868.0,-0.0003825005976572436,0.002021952628538357,-0.013783925091496637,-0.012144473060615524,209.73399999999998,211.22899999999998,208.11869736729312,203.33427117224343,6.589014934152544,63.578492209402775,221.0205562093098,183.4644437906902,2.6822248227892493,2.6822248227892493,0.9996174994023428,1.0132783663295144,-0.29746102562010046,109995586.4,80727006.0,-0.001801452028655226,0.8512192930665258,2,6,2,0,1
2024-06-27,214.69,215.7395,212.35,214.1,49772707.0,0.8601158711145509,0.0,0.1320754716981132,0,,213.25,211.5,214.86,210.64,66213186.0,0.008274231678486997,-0.0003825005976572436,0.002021952628538357,0.00991368370936811,209.52599999999998,211.839,209.05166148233073,204.27862629869645,6.582005689290639,67.71475875456818,221.8828747864787,184.92812521352133,2.245335164287713,2.245335164287713,1.008274231678487,1.0200341815419676,0.16749550568478244,107249572.8,56713868.0,0.001579994616924596,0.8596630253794862,3,6,2,0,0
2024-06-28,215.77,216.07,210.3,210.62,82542718.0,0.8582108939687411,0.0,0.1833333333333333,0,,214.1,214.69,215.7395,212.35,49772707.0,-0.0027481484931762236,0.008274231678486997,-0.0003825005976572436,0.00514358258765353,210.41,211.942,209.96954121281604,205.21399522263013,6.569311771643413,68.49821207794965,222.60198278350836,186.59001721649165,3.0478106896568384,3.0478106896568384,0.9972518515068238,1.0159618554273604,-0.24829614753774276,99969624.0,66213186.0,-0.0019049771458098386,0.8589542138603061,4,6,2,0,1
2024-07-01,212.09,217.51,211.92,216.75,60402929.0,0.81873638573147,1.0,0.3809523809523809,0,,210.62,215.77,216.07,210.3,82542718.0,-0.023868007600685942,-0.0027481484931762236,0.008274231678486997,-0.018341924415375167,211.036,211.57999999999998,210.08780644684947,205.72885282047488,6.2068956051489295,61.87774581299974,222.6600645926547,188.4649354073453,2.58432389610633,2.58432389610633,0.976131992399314,1.0274369947693769,0.6583931832359449,67193897.0,49772707.0,-0.039474508237271055,0.845687716938254,0,7,3,0,1
2024-07-02,216.15,220.38,215.1,220.27,58046178.0,0.8077605712413788,0.0,0.08,0,,216.75,212.09,217.51,211.92,60402929.0,0.021971804422650745,-0.023868007600685942,-0.0027481484931762236,-0.004644351671211418,212.75799999999998,212.006,211.2991143656041,206.77848588519157,6.341220311113091,67.78439924262,223.39809044706118,190.1769095529388,3.0063050410737286,3.0063050410737286,1.0219718044226507,1.0263778784446962,-0.26822219496091704,63129081.6,82542718.0,-0.010975814490091218,0.8282359503138633,1,7,3,0,1
